parent_asin,title,main_category,price,average_rating,rating_number
B001W6Q7X0,PNY Optima 1GB DDR 333 MHz PC2700 Notebook/Laptop SODIMM Memory Module MN1024SD1-333,All Electronics,17.0,4.6,369
B0BFLR8H7X,Giottos AA1920 Rocket Air Blaster Small-Black,Camera & Photo,15.99,4.7,964
B012SXFW72,"Amazon Fire Case (Previous Generation - 5th), Blue",Amazon Devices,24.99,4.4,4138
B07P5VPJTT,"Fire HD 10 Tablet (10.1"" 1080p full HD display 64 GB) – Black – Without Lockscreen Ads (2019 Release)",Amazon Devices,204.99,4.5,7873
B0C8498KMG,"UGREEN Micro HDMI to HDMI Adapter, Male to Female Cable HDMI 2.0 4K@60Hz HDR 3D Dolby 18Gbps High Speed Compatible with Raspberry Pi 4/GoPro Hero 7 6/Sony A6000 Camera/Retroid Pocket 2+, 0.6FT",All Electronics,8.99,4.5,14054
B00K4QX99O,Ematic 3 Tempered Glass Shelf Wall Mount Kit for Entertainment System Components,Home Audio & Theater,,4.5,2447
B002J9HBIO,Case Logic VNA-216 16-Inch Laptop Attache (Black),All Electronics,28.85,4.6,2183
B004AM5RAM,Razer Naga Epic Rechargable Wireless MMO PC Gaming Mouse,All Electronics,,4.4,855
B002G1YPH0,Cooler Master Hyper 212 Plus - CPU Cooler with 4 Direct Contact Heat Pipes (RR-B10-212P-G1),All Electronics,,4.5,1247
B00AVLOHJ8,"SoundBot® SB220 Bluetooth Noise-Reduction Stereo Headphone for Music Stream & HandsFree Calling w/ 20 hrs Extended Talk and Playback Time, 400 hrs Standby time, Built-in Mic, A2DP, AVRCP, Chrome",Cell Phones & Accessories,,4.0,3262
B01GMW3YE8,Silverstone 0.8mm Steel Body Tek Acrylic Front Panel for Mini-ITX Media Center/HTPC Case Cases ML05B,Computers,72.59,4.4,450
B00DVRUTXW,"Sewell 6-Inch Power Extension Cable, 5-Pack, Outlet Saver, 18 AWG",All Electronics,17.76,4.8,1378
B0B6R24ZJY,"Surge Protector Power Strip - Nuetsa Flat Plug Extension Cord with 8 Outlets and 4 USB Ports, 6 Feet Power Cord (1625W/13A), 2700 Joules, ETL Listed, Black",All Electronics,17.98,4.8,22931
B07N1L5HX1,"TP-Link AC1200 Gigabit WiFi Router (Archer A6) - 5GHz Dual Band Mu-MIMO Wireless Internet Router, Supports Guest WiFi and AP mode, Long Range Coverage",Computers,54.84,4.5,18407
B07M87KRKR,"Garmin 010-01985-01 Vivoactive 3 Music, Gps Smartwatch with Music Storage and Built-In Sports Apps, Black",Cell Phones & Accessories,276.25,4.5,14598
B00E3AKF1C,Sony HTCT260H Sound Bar with Wireless Subwoofer,Home Audio & Theater,,4.2,1088
B00DI12GSM,Western Digital Caviar Black 2 TB SATA III 7200 RPM 64 MB Cache Bulk/OEM Internal Desktop Hard Drive - WD2002FAEX,All Electronics,91.94,4.5,2538
B008DFVQFW,Perixx PERIPRO-401 PS2 to USB Adapter for Keyboard and Mouse - Built-in USB Controller - Black,Computers,7.99,4.6,3952
B09M93BVBY,"NETGEAR Cable Modem CM500 - Compatible with All Cable Providers Including Xfinity by Comcast, Spectrum, Cox | for Cable Plans Up to 400Mbps | DOCSIS 3.0",Computers,58.31,4.3,14301
B0BCG125HG,"INPHIC Wireless Mouse 700mAh Large Ergonomic Rechargeable 2.4G Optical PC Laptop Cordless Mice with USB Nano Receiver, for Windows Computer Office, Black",Computers,12.99,4.3,20310
B00MLXA1KI,"SAMSUNG TSST Ultra-Slim Optical 8X DVD Rewriter Drives SE-218GN/RSBD, M-Disc support, MAC OS X compatible",Computers,59.99,3.9,797
B0791TD73N,"Opteka X-Grip Professional Camera/Camcorder Action Stabilizing Handle with Accessory Shoe for Flash, Mic, or Video Light (Blue)",Camera & Photo,14.99,4.5,1489
B005M09B4E,Neewer 5 in 1 Portable Round Collapsible Multi Disc Photography Lighting Reflector 24x36 inches/60x90centimeters with Carrying Case for Photo Studio Shooting,Camera & Photo,35.03,4.7,3178
B076456V3K,"TECKNET Laptop Cooling Pad, Portable Slim Quiet USB Powered Laptop Notebook Cooler Cooling Pad Stand Chill Mat with 3 Blue LED Fans, Fits 12-17 Inches (Black)",Computers,23.99,4.6,3972
B00L0YLJJG,NZXT Kraken X61 280mm All-in-One CPU Liquid Cooling System (RL-KRX61-01),Computers,,4.4,566
B001W6Q7T4,PNY Optima 4GB (2x2 GB) DDR2 800 MHz PC2-6400 Desktop DIMM Memory Module Dual Channel Kit - MD4096KD2-800,All Electronics,,4.4,465
B0BNN8ZNKX,"BYEASY USB Hub,USB Splitter for Laptop, USB 3.0 Hub,Multi USB Port Expander,Fast Data Transfer 4 Port USB Hub Compatible with Windows PC, Mac, Printer, Mobile HDD",All Electronics,14.99,4.6,20829
B07F49QQDZ,Corsair CC-9011049-WW Obsidian Series Black 450D High Airflow Mid-Tower Computer Case,Computers,,4.6,1350
B00RV3YXZM,(OLD MODEL) Crucial MX200 250GB mSATA Internal Solid State Drive - CT250MX200SSD3,Computers,,4.5,543
B08T3D4CY6,"Cable Matters Active USB Extension Cable 16.4 ft / 5m (USB 3.0 Extension Cable Male to Female) with Signal Booster for Hard Drive, Webcam and More",Computers,18.99,4.2,670
B01ASSCPYC,Creative Sound Blaster Roar 2 Portable NFC Bluetooth Speaker with aptX/AAC (Black),Home Audio & Theater,,4.4,2686
B006GQIIEM,"RCA Yagi Compact Indoor/Outdoor, Free HDTV, Receives 4K Ultra HD, 1080P Network Programming TV Antenna",Home Audio & Theater,,3.3,809
B0BB6Y5N3M,"Belkin Power Strip Surge Protector - 12 AC Multiple Outlets & 8 ft Long Flat Plug Heavy Duty Extension Cord for Home, Office, Travel, Computer Desktop, Laptop & Phone Charging Brick (3,940 Joules)",Home Audio & Theater,25.99,4.8,50703
B07647T8NX,Kingston Digital 16 GB Class 4 microSDHC Flash Card with SD Adapter (SDC4/16GBET),All Electronics,,4.6,18955
B09PF6W1ZX,Raynox DCR-250 Super Macro Snap-On Lens,Camera & Photo,71.95,4.5,3353
B00ACVI202,"Google Nexus 10 (Wi-Fi only, 32 GB)",Computers,349.0,3.8,876
B07H1KQ3SH,U MUST HAVE Amplified Digital HD TV Antenna Long 250+ Miles Range - Support 4K 8K 1080p Fire tv Stick & All TV's - Indoor Smart Switch Amplifier Signal Booster - 18ft HDTV Cable/AC Adapter (White),All Electronics,,4.3,5774
B0C4GTCXDY,"Monoprice Multimedia Desktop Stand 22 Inch x 9.5 Inch - Stand & Riser, Laptop Stand, Desktop TV Stand w/ Height Adjustable Legs - Workstream Collection, Clear",Computers,24.99,4.8,2472
B00F4WM1H4,ASUS MeMO Pad FHD 10 ME302C-A1-BL 10.1-Inch 16GB Tablet (Blue),Computers,99.99,4.0,1045
B01MREI7I7,Google Nest Cam Outdoor 2-Pack - 1st Generation - Weatherproof Outdoor Camera - Surveillance Camera with Night Vision - Control with Your Phone,Camera & Photo,379.99,4.5,3403
B0859NY2PZ,A-Tech 4GB DDR2 667MHz SODIMM PC2-5300 1.8V CL5 200-Pin Non-ECC Unbuffered Laptop RAM Memory Upgrade Module,Computers,74.95,4.6,690
B00KO99GB6,Cable Matters 5-Pack Gold Plated Right Angle F-Type Coaxial RG6 Adapter,All Electronics,8.99,4.4,912
B09P4K2XVP,"80Watt 34Inch Sound bar, Bestisan Soundbar Bluetooth 5.0 Wireless and Wired Home Theater Speaker (DSP, Bass Adjustable, Optical Cable Included, Worry-Free 90-Day Trial)",Home Audio & Theater,83.82,4.4,11140
B0736DLXGD,"Amcrest ProHD 1080P POE (Power Over Ethernet) IP Camera with Pan/Tilt, Two-Way Audio, Optional Cloud Recording, Full HD (1920TVL) @ 30FPS, Wide 90° Viewing Angle and Night Vision IP2M-841EW (White)",Camera & Photo,,4.2,375
B09RGTMHRP,TP-Link TL-WA3001 WiFi 6 AX3000 Wireless Gigabit Access Point | Desktop Wi-Fi Bridge | HE160 & Beamforming | Supports Multi-SSID/Client/Range Extender Mode | 4 Fixed Antennas | Passive PoE Powered,Computers,89.99,4.4,1310
B07SH6GV5S,"OKN WiFi 6E AX210 NGW 11AX WiFi Card Tri-Band 5400Mbps Wireless Module for Laptop with Bluetooth 5.3, Supports Windows 10/11 64bit",All Electronics,26.99,4.5,2263
B0BVJ6GG1V,"Power Strip, Witeem Surge Protector with 12-Outlet (1875W/15A, 4360Joules) and 4 USB Charging Ports (5V/6A, 30W), 6Ft Extension Cord, Wall Mountable Overload Protection Outlet for Home & Office, Black",All Electronics,23.99,4.8,20541
B00XHUI052,Metra 72-5600 Ford Speaker Harness 1998-UP,Car Electronics,8.6,4.4,5606
B08BH87FPJ,"Lenovo Tab M10 Plus Tablet, FHD Android Tablet, Octa-Core Processor, 128GB Storage, 4GB RAM, Dual Speakers, Kid Mode, Face Unlock, Android 9 Pie, Iron Grey",Computers,208.5,4.4,10118
B079BZQ987,CPR V5000 Call Blocker for Landline Phones – Stop All Unwanted Calls at a Touch of a Button - Join Over 1 Million Satisfied Customers,Office Products,89.99,4.1,14178
B000OG88KY,Hifi Desktop Bookshelf Speakers Pair - 300 Watt Powered Bluetooth Compatible Active Passive Book Shelf Speakers - Studio Monitor Computer Desk Home Stereo Speaker System W/ Aux/RCA/USB - Pyle,Home Audio & Theater,,4.3,1085
B00I8Y6V9E,"TotalMount Roku Mounting System (Compatible with Roku 3, Roku 2, Roku 1, and Roku LT)",Home Audio & Theater,,4.4,871
B09J6WTW7Q,StarTech.com USB 3.0 to VGA Adapter - Slim Design - 1920x1200 - External Video & Graphics Card - Multi-Monitor Display Adapter - Supports Windows (USB32VGAES),All Electronics,51.95,4.5,2506
B000IZDN60,C2G/Cables to Go 7 Port USB 2.0 Hub,All Electronics,,3.4,371
B003UE52ME,"FAVI FE01 2.4GHz Wireless USB Mini Keyboard with Mouse Touchpad, Laser Pointer - USA Version (Warranty) - Black (FE01-BL)",All Electronics,,4.1,3207
B00RM5OF70,"Plugable 7-Port USB 3.0 Hub - Driverless Smart Power Management with 60W Power Adapter (SuperSpeed, 3.1 Gen 1, 5Gbps, USA Plugs)",Computers,,3.8,342
B009RUPD7E,SanDisk Extreme CZ80 16GB USB 3.0 Flash Drive Speed Up To 190MB/s- SDCZ80-016G-G46,Computers,41.79,4.6,4963
B008JGZMZK,"RAM Mounts Twist-Lock Suction Cup Base with Ball RAM-B-224-1U with B Size 1"" Ball for Vehicle Windshields",Computers,22.49,4.7,1734
B00WUICQT8,Canon EF 70-200mm f/2.8L USM Telephoto Zoom Lens for SLR Cameras,Camera & Photo,688.0,4.6,605
B008O7RH5C,Cable Matters HDMI to VGA Adapter with 3.5mm Aux Audio Port (HDMI to VGA Converter) in Black,Computers,,4.4,779
B00L31HXIC,Sony MDR-EX100AP/P In-Ear Headphone Earbuds (Pink),Home Audio & Theater,49.95,3.7,54
B081B15L2D,"UGREEN 1/8 to 1/4 Stereo Cable 3.5mm TRS to Dual 6.35mm 1/4 TS Mono Y Splitter Audio Cord Adapter Compatible with iPhone, PC, Computer Sound Card, Mixer, Multimedia Speaker, Home Stereo System 6FT",All Electronics,17.99,4.7,10239
B07MC2ZSNY,"Brainwavz Velor Replacements Ear Pads - for ATH-M50X, SHURE, AKG, HifiMan, ATH, Philips, Fostex Velour Memory Foam Earpads & Many Over The Ear Headphones, Oval Black",All Electronics,19.99,4.4,5882
B09SFXWW5M,"Power Strip 3 USB 3 Outlet, Desktop Charging Station 5 ft Flat Plug Extension Cord for Cruise Ship Accessories Dorm Room Plug Extender, White",All Electronics,15.99,4.8,13463
B001AZ01EO,Cisco-Linksys WRT610N Simultaneous Dual-N Band Wireless Router,All Electronics,59.99,3.7,424
B07CZ6DCZ7,"Behringer MICROAMP HA400 Ultra-Compact 4 Channel Stereo Headphone Amplifier,Silver",Musical Instruments,35.0,4.5,7511
B078WG7HZY,"Sony STRDH590 5.2 Channel Surround Sound Home Theater Receiver: 4K HDR AV Receiver with Bluetooth,Black",All Electronics,348.0,4.5,4714
B0BYNYG2NN,Silicon Power Hynix IC Compatible for Apple DDR3 DDR3L 16GB (2x8GB) RAM 1600MHz (PC3 12800) 204 pin CL11 1.35V Non ECC Unbuffered SODIMM Laptop Notebook Memory RAM Module Upgrade,Computers,14.99,4.8,3784
B00N1KXE9K,"Inateck Hard Drive Dock, USB 3.0 to SATA Dual Bay External Hard Drive Docking Station for 2.5 or 3.5 HDD, SSD with Hard Drive Duplicator and Cloner Function, Support 10TB, FD2002, Black",Computers,,4.5,2051
B009QBIZ60,SAMSUNG Slim Portable External DVD Writer USB (8X DVD / 24x CD) Black SE-208DB,Computers,,4.5,1549
B09366J33T,"Sena SMH10D-10 Motorcycle Bluetooth Headset / Intercom (Dual) , Black",Automotive,279.95,4.5,3154
B001498LIO,NETGEAR RangeMax Dual Band Wireless-N Adapter WNDA3100 v3,All Electronics,39.99,4.3,1072
B07D73HMVR,YAMAHA YAS-108 Sound Bar with Built-in Subwoofers & Bluetooth,Home Audio & Theater,,4.3,1602
B00W4RLE48,"Gigabyte GeForce GTX 970 G1 Gaming GDDR5 Pcie Video Graphics Card, 4GB",Computers,,4.3,797
B00DGJS5NG,ADATA S102 Pro 32GB USB 3.1 Ultra Fast Read Speed up to 90 MB/s Flash Drive Blue (AS102P-32G-RBL),Computers,,4.3,1923
B0BMS4GCBK,"StarTech.com 10 ft DisplayPort 1.2 Cable with Latches - 4K x 2K (4096 x 2160) @ 60Hz - DPCP & HDCP - Male to Male DP Video Monitor Cable (DISPLPORT10L),Black",All Electronics,14.99,4.6,725
B0BJD5994C,"USB C Hub, 9-in-1 Type C Hub with Ethernet Port, 4K USB C to HDMI, 2 USB 3.0 Ports,1 USB 2.0 Port, SD/TF Card Reader, USB-C Power Delivery, Portable for Mac Pro and Other Type 1",Computers,44.99,4.4,5574
B00IJ3ZEWE,Sony PCKLM17 Screen Protect Semi-Hard Sheet for Sony Alpha A6000 (Black),Camera & Photo,14.0,4.7,1837
B01CL2OEL0,"NewFantasia Replacement Audio Upgrade Cable Compatible with Sennheiser HD598, HD558, HD518, HD598 Cs, HD599, HD569, HD579 Headphones 3meters/9.9feet",All Electronics,17.5,4.4,2679
B004S4GZJE,PC Power & Cooling ModXStream Pro Series 700 Watt (700W) 80+ Semi-Modular Active PFC Performance Grade ATX PC Power Supply 3 Year Warranty OCZ700MXSP,All Electronics,,4.2,407
B0177NUYIU,HP v165w 32GB USB 2.0 Flash Drive - Blue - P-FD32GHP165-GE,Computers,,4.7,3202
B00BH81BIE,ViewSonic VA1912M-LED 19-Inch Screen LED-Lit Monitor,Computers,,3.9,303
B083MQJ4R4,"Panasonic Retro Bluetooth Wireless Headphone With Microphone, Deep Bass Enhancer, 24 Hours Playback - RP-HTX80B-K (Matte Black)",All Electronics,,4.0,1326
B07C3KCZML,"Tenergy 3V CR123A Lithium Battery, High Performance 1500mAh CR123A Cell Batteries PTC Protected for Cameras, Flashlight Replacement CR123A Batteries, 12 Pack (Non-Rechargeable)",All Electronics,20.99,4.5,7424
B09R6JZ16V,"Samson LTS50 Laptop Stand (SALTS50), Packs, Black",Musical Instruments,49.79,4.8,1499
B0B2PCV1KY,co2CREA Hard Case Replacement for Logitech MX Ergo Logitech MX Ergo Plus Wireless Trackball Mouse and Accessories,All Electronics,19.99,4.8,3565
B09YLRS99D,"USB C Hub HDMI Adapter for MacBook Pro 2019/2018/2017, MOKiN 5 in 1 Dongle USB-C to HDMI, Sd/TF Card Reader and 2 Ports USB 3.0 (Space Gray)",Computers,19.99,4.6,16701
B008YQAFA2,HP DVD+R Double Layer 8X 8.5GB 240min Video,Office Products,30.88,4.5,896
B0721JP6FK,"Intelligent Charger, Snado LCD Display Universal Smart Charger for Rechargeable Batteries Li-ion Batteries 18650 18490 18350 17670 17500 16340 14500, Ni-MH/Ni-Cd A AA AAA Batteries (2 Slots)",All Electronics,12.69,4.5,7214
B00WMM48Q6,"Logitech C310 HD Webcam, 720p/30fps, Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, For Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/Macbook/Tablet - Black",All Electronics,,4.4,5317
B01CW4BG4K,"YI Dome Camera Pan/Tilt/Zoom Wireless IP Indoor Security Surveillance System 720p HD Night Vision, Motion Tracker, Auto-Cruise, Remote Monitor with iOS",Camera & Photo,,4.2,9317
B0027P9C9G,CORSAIR TWIN2X4096-6400C5C Corsair XMS2 DDR2 4GB (2x2GB) PC2-6400 800MHz 240-Pin Dual Channel Desktop Memory,All Electronics,,4.4,918
B098L6RBCJ,GlobalSat BU-353-S4 USB GPS Receiver (Black) (Improved-New),GPS & Navigation,59.99,4.5,1337
B00K82RNX2,uxcell 100 Pcs Soft Plastic Ethernet RJ45 Cable Connector Boots Cover,Computers,7.99,4.5,330
B01I9B3404,GoPro Rechargeable Battery for HERO4 Black/HERO4 Silver (GoPro Official Accessory),Camera & Photo,28.99,4.6,2492
B00XJ7QAC8,"Midland AVPH3 Transparent Security Headsets with PTT/VOX – Wrap Around Design – Lasting Comfort Pair, Black",Cell Phones & Accessories,29.95,4.4,1929
B000063UZW,NETGEAR FS116NA - Discontinued by Manufacturer,All Electronics,75.0,4.5,316
B093D9DRFJ,SmilePowo 48-in-1 Accessories Kit for GoPro Hero 11 10 9 8 Max 7 6 5 4 3 3+ 2 1 Black GoPro 2018 Session Fusion Silver White Insta360 DJI AKASO APEMAN YI Campark XIAOMI Action Camera (Carrying Case),All Electronics,33.99,4.5,7162
B00K2EP4NM,"LimoStudio 160 LED Video Light for Digital DSLR Camera, Camcorder, High Brightness Lumen Value, Dimmable Switch with Color Filter Gel, Battery & Charger & Carry Case Bag Included, AGG1318",Camera & Photo,44.9,4.4,1058
B08LL7VKX5,"NETmate 2 PORT 3.5mm STEREO Manual Switch Box AUX Audio Speaker selector(Wall Mount Hole Built-in, wall or table available)",All Electronics,18.0,4.3,1373
B01MRVSSRL,Dell UltraSharp U2715H 27-Inch Screen LED-Lit Monitor,Computers,300.3,4.3,776
B00R5UW038,ZOTAC GeForce GT 730 Zone Edition 4GB DDR3 PCI Express 2.0 x16 (x8 lanes) Graphics Card (ZT-71115-20L),Computers,93.3,4.3,2703
B00LM6KF7O,NVIDIA SHIELD Tablet (WiFi),Computers,,3.9,787
B0045FM6SU,"MOTOROLA XOOM Android Tablet (10.1-Inch, 32GB, Wi-Fi)",Computers,,4.1,1057
B0C9LYJSWN,"Aumox 18-Port Ethernet Gigabit PoE Switch, 16-Port PoE with 2 Uplink Gigabit Ports, 250W Built-in Power, Metal Casing and 19-inch Rackmount, Traffic Optimization, Plug and Play, Unmanaged(SG518P)",All Electronics,144.27,4.7,6795
B0C5RK1W3Y,"Black Extension Cord 10 FT, TESSAN Long Power Strip 10 Feet with 4 Outlets 3 USB Ports, Flat Plug Power Strip with Wall Mountable Compact for Indoor, Home, Office, School Dorm Room Essentials",All Electronics,23.49,4.8,7140
B09X7S3FHH,"GE Coaxial Cable Extension Adapter Couplers, 2-Pack, Works on F-Type RG59 RG6 Coax Cables, Connects Two Coaxial Cables to Extend Length, Female-to-Female Connectors, 23203",All Electronics,9.67,4.7,4703
B0BFKCDQRC,"Logitech MX Keys Advanced Wireless Illuminated Keyboard for Mac, Backlit LED Keys, Bluetooth,USB-C, MacBook Pro/Air,iMac, iPad Compatible, Metal Build - With Free Adobe Creative Cloud Subscription",Computers,98.99,4.7,3582
B01B6KE5MG,"Cowboy Studio MovieKit with Shoulder Mount, Shoulder Support Pad for Video Camcorder Camera DV/DC",Camera & Photo,,3.9,407
B01MSEX7PT,CUJO AI Smart Internet Security Firewall | Free Subscription (2nd Gen.) - Protects Your Network from Viruses and Hacking/Parental Controls/for Home & Business/Plug Into Your Router,Computers,,3.5,1112
B09RNC75H8,"Password Reset Key Pro Next Generation - USB 3.0 Key Works w/Windows 98, 2000, XP, Vista, 7, & 10 - Fast Access No Internet Connection Needed - Reset Lost Passwords on Windows Based PC & Laptop",Computers,28.49,3.6,1798
B00WUI2OSG,Canon PowerShot SX510 HS 12.1 MP CMOS Digital Camera (discontinued by manufacturer),Camera & Photo,129.99,4.3,885
B007YV0UQW,Extreme 2 Way HD Digital 1Ghz High Performance Coax Cable Splitter BDS102H,Computers,7.95,4.5,2172
B09373K265,"Eightwood Dual WiFi Antenna with RP-SMA Male Connector, 2.4GHz 5GHz Dual Band Antenna Magnetic Base for PCI-E WiFi Network Card USB WiFi Adapter Wireless Router",Home Audio & Theater,14.99,4.5,3873
B0085V61HW,amFilm Premium Screen Protector Film HD Clear (Invisible) for Samsung Galaxy Tab 2 (10.1-inch) and Galaxy Note 10.1 (1st Generation/2012 Edition) (2-Pack) [in Retail Packaging],Computers,,4.3,1215
B0020ZDI5C,Kingston 4 GB Class 4 SDHC Flash Memory Card 2-Pack SD4/4GB-2P,All Electronics,39.99,4.6,682
B074TLPFDH,Lexar High-Speed MicroSDHC 32GB Flash Memory Card with Reader LSDMI32GBSBNAR,All Electronics,13.99,4.3,426
B07458MP46,Echo Plus with built-in Hub 1st Generation – Black,Amazon Devices,,4.6,6558
B001I3X3HU,Canon SLR Gadget Bag for EOS or Rebel Cameras,Camera & Photo,,4.6,795
B0BTG2P247,Cable Matters 2-Pack High Speed HDMI to Micro HDMI Cable 3 ft (Micro HDMI to HDMI) 4K Resolution Ready,All Electronics,11.49,4.4,1503
B0C14L1HPS,"eufy Security, eufyCam 2C 4-Cam Kit, Wireless Home Security System with 180-Day Battery Life, HomeKit Compatibility, 1080p HD, IP67, Night Vision, No Monthly Fee",Tools & Home Improvement,419.99,4.5,1425
B007WQHX5K,GoolRC RC CellMeter-7 Digital Battery Capacity Checker for LiPo Life Li-ion NiMH Nicd (White),Toys & Games,,4.0,282
B07T99Q9PC,"Cyber Acoustics CA-3602FFP 2.1 Speaker Sound System with Subwoofer and Control Pod - Great for Music, Movies, Multimedia Pcs, Macs, Laptops and Gaming Systems",Computers,,4.3,9433
B003VAHYNC,"Logitech MK550 Wireless Wave Keyboard and Mouse Combo - Includes Keyboard and Mouse, Long Battery Life, Ergonomic Wave Design, Black",All Electronics,56.99,4.5,20592
B0C2HY93QS,ELUTENG PCIE USB 3.0 Card PCI Expree to USB Expansion Card Super Speed 5Gbps PCI-e USB3 Hub Controller Adapter for Windows 11/10/8.1/8/7/XP/Vista,Computers,25.98,4.2,1274
B07SZCZH1P,"SK hynix Gold S31 1TB SATA Gen3 2.5 inch Internal SSD | SSD 1TB | Up to 560MB/S | Solid State Drive | Compact 2.5"" SSD Form Factor SSD | Internal Solid State Drive | SATA SSD",Computers,,4.7,16155
B0119EIHTG,"Anker USB-C to USB 3.0 Cable (3.3ft) for USB Type-C Devices Including the MacBook, ChromeBook Pixel, Nexus 5X, Nexus 6P, Nokia N1 Tablet, OnePlus 2 and More",Cell Phones & Accessories,,4.6,852
B08BXLM24S,V-MODA Crossfade M-100 Over-Ear Noise-Isolating Metal Headphone (Matte Black Metal),Home Audio & Theater,,4.5,3027
B001E2T6Y4,Hauppauge 1229 WinTV-HVR-2255 White Box for System Builders Dual Hybrid PCI-E TV Tuner Board,All Electronics,,3.9,256
B00INMB23Q,"SEYOO Stereo Headphones Sport, Dark Brown, SD Card/USB Media Sharing+Power Bank",Computers,,3.7,577
B07WXZXWDV,"Sony WI-XB400 Wireless In-Ear Extra Bass Headset/Headphones with mic for phone call, Black",All Electronics,49.99,4.4,48792
B0791W7C8Z,Nikon AF FX NIKKOR 50mm f/1.8D Lens for Nikon DSLR Cameras,Camera & Photo,103.49,4.6,6165
B00L9BUM48,"Tech Armor Matte Anti-Glare/Anti-Fingerprint Film Screen Protector for Apple iPad Mini 1, 2, 3 [ 2 Pack ]",Computers,8.95,4.5,9046
B00B3P15M8,Amazon Basics USB 3.0 Extension Cable - A-Male to A-Female - 6.5 Feet (2 meters),Computers,,4.4,1286
B0026CN0KW,"Verbatim 96577 8.5 GB AZO 2.4X Double Layer Recordable Disc DVD+R DL, 50-Disc Spindle (Discontinued by Manufacturer)",Home Audio & Theater,,4.5,378
B009SPWCFY,"Microsoft Basic Optical Mouse - Black. Comfortable, Right/Left Hand Use, Ergonomic Design, Wired USB Mouse, for PC/Laptop/Desktop",Computers,13.01,4.6,2128
